종목코드	종목명	시장구분	업종명	종가	대비	등락률	시가총액
066575	LG전자우	KOSPI	전기전자	"47,700"	-200	-0.42	"819,771,818,400"
037560	LG헬로비전	KOSPI	서비스업	"3,475"	70	2.06	"269,127,855,875"
051910	LG화학	KOSPI	화학	"519,000"	"15,000"	2.98	"36,637,426,017,000"
051915	LG화학우	KOSPI	화학	"311,000"	"6,500"	2.13	"2,391,216,800,000"
079550	LIG넥스원	KOSPI	기계	"93,500"	-300	-0.32	"2,057,000,000,000"
006260	LS	KOSPI	기타금융	"85,100"	-400	-0.47	"2,740,220,000,000"
010120	LS ELECTRIC	KOSPI	전기전자	"74,700"	-700	-0.93	"2,241,000,000,000"
000680	LS네트웍스	KOSPI	유통업	"4,250"	170	4.17	"334,912,818,000"
229640	LS전선아시아	KOSPI	기타금융	"12,120"	690	6.04	"371,173,533,480"
108320	LX세미콘	KOSPI	전기전자	"89,700"	"-3,100"	-3.34	"1,458,907,710,000"
001120	LX인터내셔널	KOSPI	유통업	"30,000"	-50	-0.17	"1,162,800,000,000"
108670	LX하우시스	KOSPI	화학	"43,850"	-350	-0.79	"393,232,329,500"
108675	LX하우시스우	KOSPI	화학	"20,300"	-300	-1.46	"20,956,299,000"
383800	LX홀딩스	KOSPI	기타금융	"7,290"	-20	-0.27	"556,086,230,100"
38380K	LX홀딩스1우	KOSPI	기타금융	"9,270"	60	0.65	"13,583,191,950"
023150	MH에탄올	KOSPI	음식료품	"6,910"	10	0.14	"50,985,614,660"
035420	NAVER	KOSPI	서비스업	"205,500"	"-2,000"	-0.96	"33,374,966,067,000"
181710	NHN	KOSPI	서비스업	"22,800"	0	0.00	"796,556,349,600"
400760	NH올원리츠	KOSPI	서비스업	"3,480"	-15	-0.43	"146,856,000,000"
005940	NH투자증권	KOSPI	증권	"10,420"	30	0.29	"3,455,958,896,820"
005945	NH투자증권우	KOSPI	증권	"9,900"	-10	-0.10	"186,822,583,200"
338100	NH프라임리츠	KOSPI	서비스업	"4,485"	10	0.22	"83,690,100,000"
034310	NICE	KOSPI	서비스업	"13,000"	-30	-0.23	"492,469,900,000"
030190	NICE평가정보	KOSPI	서비스업	"8,930"	130	1.48	"542,183,342,600"
008260	NI스틸	KOSPI	철강금속	"5,890"	-60	-1.01	"168,454,689,130"
004250	NPC	KOSPI	화학	"5,350"	-70	-1.29	"196,452,000,000"
004255	NPC우	KOSPI	화학	"2,705"	-20	-0.73	"14,282,400,000"
456040	OCI	KOSPI	화학	"112,400"	"-3,500"	-3.02	"835,888,339,600"
010060	OCI홀딩스	KOSPI	화학	"101,000"	800	0.80	"2,001,084,215,000"
178920	PI첨단소재	KOSPI	화학	"31,050"	"1,200"	4.02	"911,824,298,100"
005490	POSCO홀딩스	KOSPI	철강금속	"475,000"	"3,000"	0.64	"40,171,334,250,000"
010950	S-Oil	KOSPI	화학	"70,000"	-100	-0.14	"7,880,795,440,000"
010955	S-Oil우	KOSPI	화학	"49,400"	-150	-0.30	"198,683,193,800"
034120	SBS	KOSPI	서비스업	"26,000"	150	0.58	"474,567,132,000"
005090	SGC에너지	KOSPI	전기가스업	"27,600"	-300	-1.08	"397,697,590,800"
001380	SG글로벌	KOSPI	운수장비	"1,464"	6	0.41	"65,827,505,352"
004060	SG세계물산	KOSPI	유통업	421	-2	-0.47	"85,220,908,160"
001770	SHD	KOSPI	철강금속	"20,550"	-600	-2.84	"24,965,742,900"
002360	SH에너지화학	KOSPI	화학	684	-8	-1.16	"76,015,471,320"
009160	SIMPAC	KOSPI	철강금속	"3,685"	35	0.96	"241,107,766,460"
123700	SJM	KOSPI	운수장비	"3,590"	-30	-0.83	"56,021,583,820"
025530	SJM홀딩스	KOSPI	유통업	"3,470"	-35	-1.00	"51,821,007,760"
034730	SK	KOSPI	기타금융	"163,300"	-200	-0.12	"11,953,287,125,700"
011790	SKC	KOSPI	화학	"97,800"	"-4,100"	-4.02	"3,703,519,544,400"
018670	SK가스	KOSPI	유통업	"149,500"	300	0.20	"1,379,921,478,000"
001740	SK네트웍스	KOSPI	유통업	"5,760"	30	0.52	"1,358,082,806,400"
006120	SK디스커버리	KOSPI	기타금융	"40,550"	250	0.62	"771,985,020,250"
006125	SK디스커버리우	KOSPI	기타금융	"31,100"	100	0.32	"42,247,950,500"
210980	SK디앤디	KOSPI	서비스업	"29,800"	"1,000"	3.47	"661,266,887,200"
068400	SK렌터카	KOSPI	서비스업	"10,420"	50	0.48	"492,718,452,800"
395400	SK리츠	KOSPI	서비스업	"4,000"	-35	-0.87	"1,080,530,716,000"
302440	SK바이오사이언스	KOSPI	의약품	"68,500"	100	0.15	"5,259,707,151,000"
326030	SK바이오팜	KOSPI	서비스업	"90,400"	"1,000"	1.12	"7,079,517,800,000"
402340	SK스퀘어	KOSPI	기타금융	"49,000"	-50	-0.10	"6,810,070,764,000"
361610	SK아이이테크놀로지	KOSPI	전기전자	"70,200"	"1,100"	1.59	"5,005,090,958,400"
100090	SK오션플랜트	KOSPI	철강금속	"16,300"	320	2.00	"964,887,758,400"
03473K	SK우	KOSPI	기타금융	"131,000"	100	0.08	"74,163,685,000"
096770	SK이노베이션	KOSPI	화학	"142,700"	400	0.28	"14,363,548,982,800"
096775	SK이노베이션우	KOSPI	화학	"91,600"	-800	-0.87	"114,355,821,600"
001510	SK증권	KOSPI	증권	623	1	0.16	"294,423,676,533"
001515	SK증권우	KOSPI	증권	"2,085"	10	0.48	"8,157,591,690"
285130	SK케미칼	KOSPI	화학	"64,900"	200	0.31	"1,119,770,516,700"
28513K	SK케미칼우	KOSPI	화학	"29,400"	0	0.00	"62,193,612,600"
017670	SK텔레콤	KOSPI	통신업	"52,000"	0	0.00	"11,379,323,488,000"
000660	SK하이닉스	KOSPI	전기전자	"130,100"	"-1,200"	-0.91	"94,713,107,686,500"
003570	SNT다이내믹스	KOSPI	운수장비	"14,190"	30	0.21	"471,855,770,430"
064960	SNT모티브	KOSPI	운수장비	"43,700"	0	0.00	"639,031,043,200"
100840	SNT에너지	KOSPI	기계	"21,400"	-350	-1.61	"160,643,615,400"
036530	SNT홀딩스	KOSPI	기타금융	"17,050"	-250	-1.45	"277,981,256,300"
005610	SPC삼립	KOSPI	음식료품	"63,200"	-900	-1.40	"545,353,368,800"
011810	STX	KOSPI	유통업	"14,400"	"-1,050"	-6.80	"340,674,148,800"
465770	STX그린로지스	KOSPI	운수창고업	"12,150"	-410	-3.26	"87,128,038,800"
077970	STX엔진	KOSPI	기계	"11,750"	-110	-0.93	"270,354,622,000"
071970	STX중공업	KOSPI	기계	"10,230"	-100	-0.97	"292,093,803,870"
002820	SUN&L	KOSPI	종이목재	"2,565"	25	0.98	"32,339,491,785"
084870	TBH글로벌	KOSPI	섬유의복	"1,920"	4	0.21	"40,045,092,480"
002710	TCC스틸	KOSPI	철강금속	"54,500"	"2,600"	5.01	"1,428,646,486,500"
069260	TKG휴켐스	KOSPI	화학	"21,750"	-150	-0.68	"889,109,289,000"
002900	TYM	KOSPI	기계	"5,230"	-30	-0.57	"235,616,499,880"
024070	WISCOM	KOSPI	화학	"2,590"	20	0.78	"39,695,474,420"
037270	YG PLUS	KOSPI	서비스업	"4,570"	160	3.63	"289,872,403,700"
000500	가온전선	KOSPI	전기전자	"18,300"	550	3.10	"116,368,345,800"
