종목코드	종목명	시장구분	업종명	종가	대비	등락률	시가총액
340440	세림B&G	KOSDAQ	화학	"1,920"	-51	-2.59	"54,486,458,880"
017510	세명전기	KOSDAQ	금속	"2,835"	45	1.61	"43,222,410,000"
011560	세보엠이씨	KOSDAQ	건설	"8,970"	10	0.11	"94,454,100,000"
396300	세아메카닉스	KOSDAQ	금속	"4,005"	-30	-0.74	"106,090,447,500"
100700	세운메디칼	KOSDAQ	제약	"2,780"	-35	-1.24	"121,764,000,000"
024830	세원물산	KOSDAQ	운송장비·부품	"6,560"	-20	-0.30	"54,776,000,000"
258830	세종메디칼	KOSDAQ	의료·정밀기기	"1,277"	-24	-1.84	"70,702,052,534"
036630	세종텔레콤	KOSDAQ	통신서비스	670	-1	-0.15	"147,400,000,000"
039310	세중	KOSDAQ	소프트웨어	"2,295"	-20	-0.86	"41,589,225,765"
067770	세진티에스	KOSDAQ	IT부품	"2,865"	-15	-0.52	"24,056,238,945"
053450	세코닉스	KOSDAQ	의료·정밀기기	"6,870"	-330	-4.58	"101,626,556,610"
222810	세토피아	KOSDAQ	금속	"2,250"	20	0.90	"169,298,379,000"
252500	세화피앤씨	KOSDAQ	화학	999	15	1.52	"41,444,903,610"
321370	센서뷰	KOSDAQ	IT부품	"3,825"	10	0.26	"99,948,703,500"
347000	센코	KOSDAQ	의료·정밀기기	"2,915"	-25	-0.85	"96,209,505,040"
331920	셀레믹스	KOSDAQ	제약	"3,300"	50	1.54	"26,941,688,400"
049180	셀루메드	KOSDAQ	제약	"2,560"	-5	-0.19	"109,580,096,000"
299660	셀리드	KOSDAQ	기타서비스	"4,340"	-105	-2.36	"59,036,920,180"
268600	셀리버리	KOSDAQ	기타서비스	"6,680"	0	0.00	"244,941,204,600"
108860	셀바스AI	KOSDAQ	소프트웨어	"18,570"	50	0.27	"499,807,650,300"
208370	셀바스헬스케어	KOSDAQ	의료·정밀기기	"7,170"	-40	-0.55	"184,129,643,880"
318160	셀바이오휴먼텍	KOSDAQ	섬유·의류	"3,860"	40	1.05	"35,747,077,860"
068760	셀트리온제약	KOSDAQ	제약	"90,200"	600	0.67	"3,572,843,918,600"
091990	셀트리온헬스케어	KOSDAQ	유통	"76,400"	500	0.66	"12,565,104,913,600"
068940	셀피글로벌	KOSDAQ	정보기기	778	0	0.00	"29,766,744,466"
060230	소니드	KOSDAQ	화학	"2,275"	10	0.44	"78,826,358,975"
290690	소룩스	KOSDAQ	일반전기전자	"20,250"	"2,510"	14.15	"197,762,512,500"
950200	소마젠	KOSDAQ	기타서비스	"5,210"	10	0.19	"100,167,736,130"
032680	소프트센	KOSDAQ	컴퓨터서비스	601	2	0.33	"63,460,049,164"
032685	소프트센우	KOSDAQ	컴퓨터서비스	"9,990"	-390	-3.76	"3,567,848,580"
258790	소프트캠프	KOSDAQ	출판·매체복제	"1,483"	-72	-4.63	"37,062,074,172"
066910	손오공	KOSDAQ	유통	"2,375"	-45	-1.86	"80,237,615,125"
043100	솔고바이오	KOSDAQ	의료·정밀기기	494	2	0.41	"32,791,328,752"
035610	솔본	KOSDAQ	기타서비스	"4,110"	-25	-0.60	"112,392,047,670"
357780	솔브레인	KOSDAQ	화학	"268,500"	"-11,000"	-3.94	"2,088,544,971,000"
036830	솔브레인홀딩스	KOSDAQ	기타서비스	"36,800"	700	1.94	"771,477,260,800"
304100	솔트룩스	KOSDAQ	소프트웨어	"27,200"	-950	-3.37	"306,011,396,800"
328380	솔트웨어	KOSDAQ	컴퓨터서비스	"1,406"	-14	-0.99	"48,173,465,868"
086980	쇼박스	KOSDAQ	오락·문화	"3,195"	-70	-2.14	"200,128,410,000"
050960	수산아이앤티	KOSDAQ	출판·매체복제	"10,500"	-10	-0.10	"70,885,500,000"
084180	수성샐바시온	KOSDAQ	기계·장비	577	-2	-0.35	"64,134,415,500"
253840	수젠텍	KOSDAQ	의료·정밀기기	"6,200"	30	0.49	"102,894,821,800"
298830	슈어소프트테크	KOSDAQ	소프트웨어	"5,530"	-140	-2.47	"290,983,407,330"
236200	슈프리마	KOSDAQ	일반전기전자	"20,600"	200	0.98	"148,181,423,800"
094840	슈프리마에이치큐	KOSDAQ	컴퓨터서비스	"7,300"	710	10.77	"76,444,432,000"
192440	슈피겐코리아	KOSDAQ	IT부품	"30,850"	-200	-0.64	"191,774,798,550"
424960	스마트레이더시스템	KOSDAQ	정보기기	"14,100"	-830	-5.56	"211,673,994,000"
136510	스마트솔루션즈	KOSDAQ	기계·장비	"11,600"	0	0.00	"563,002,160,400"
099440	스맥	KOSDAQ	기계·장비	"4,340"	140	3.33	"169,987,384,000"
033790	스카이문스테크놀로지	KOSDAQ	디지털컨텐츠	"1,584"	-41	-2.52	"27,113,486,400"
276040	스코넥	KOSDAQ	디지털컨텐츠	"6,920"	20	0.29	"86,876,960,080"
159910	스킨앤스킨	KOSDAQ	반도체	83	1	1.22	"29,394,512,167"
115570	스타플렉스	KOSDAQ	화학	"3,345"	-25	-0.74	"26,708,179,260"
330730	스톤브릿지벤처스	KOSDAQ	금융	"3,825"	0	0.00	"69,369,549,750"
352090	스톰테크	KOSDAQ	화학	"17,980"	"3,060"	20.51	"241,588,252,020"
253450	스튜디오드래곤	KOSDAQ	오락·문화	"56,600"	800	1.43	"1,701,310,986,800"
408900	스튜디오미르	KOSDAQ	방송서비스	"21,850"	-900	-3.96	"117,128,017,500"
204630	스튜디오산타클로스	KOSDAQ	오락·문화	458	-6	-1.29	"56,277,751,188"
013810	스페코	KOSDAQ	기계·장비	"3,445"	30	0.88	"50,488,094,150"
203690	스피어파워	KOSDAQ	종이·목재	"9,960"	-450	-4.32	"94,603,436,520"
049830	승일	KOSDAQ	금속	"10,380"	70	0.68	"63,651,322,560"
020710	시공테크	KOSDAQ	기타서비스	"6,070"	-830	-12.03	"121,691,177,900"
033170	시그네틱스	KOSDAQ	반도체	"1,139"	-14	-1.21	"97,644,555,341"
048870	시너지이노베이션	KOSDAQ	의료·정밀기기	"2,710"	10	0.37	"224,139,612,240"
025320	시노펙스	KOSDAQ	IT부품	"3,950"	-40	-1.00	"314,901,817,050"
269620	시스웍	KOSDAQ	의료·정밀기기	889	0	0.00	"114,309,913,620"
429270	시지트로닉스	KOSDAQ	반도체	"13,190"	900	7.32	"59,437,437,500"
418250	시큐레터	KOSDAQ	소프트웨어	"10,750"	470	4.57	"85,455,351,250"
131090	시큐브	KOSDAQ	소프트웨어	"1,012"	-3	-0.30	"44,528,000,000"
232830	시큐센	KOSDAQ	소프트웨어	"3,645"	5	0.14	"42,673,735,440"
139050	시티랩스	KOSDAQ	컴퓨터서비스	"6,840"	-80	-1.16	"56,395,293,840"
290520	신도기연	KOSDAQ	기계·장비	"3,760"	120	3.30	"59,894,401,120"
001000	신라섬유	KOSDAQ	유통	"1,709"	-2	-0.12	"41,490,315,860"
025870	신라에스지	KOSDAQ	유통	"7,830"	-120	-1.51	"31,320,000,000"
215600	신라젠	KOSDAQ	기타서비스	"4,380"	0	0.00	"450,558,007,500"
065350	신성델타테크	KOSDAQ	일반전기전자	"40,550"	"-2,150"	-5.04	"1,114,474,091,400"
416180	신성에스티	KOSDAQ	운송장비·부품	"23,000"	-250	-1.08	"207,914,894,000"
162300	신스틸	KOSDAQ	금속	"2,905"	-25	-0.85	"120,474,364,710"
290560	신시웨이	KOSDAQ	소프트웨어	"13,490"	"3,110"	29.96	"48,994,007,240"
002800	신신제약	KOSDAQ	제약	"6,460"	-10	-0.15	"98,001,430,000"
419270	신영스팩7호	KOSDAQ	금융	"2,425"	0	0.00	"10,439,625,000"
430220	신영스팩8호	KOSDAQ	금융	"2,130"	0	0.00	"14,398,800,000"
445970	신영스팩9호	KOSDAQ	금융	"2,060"	-20	-0.96	"11,041,600,000"
017000	신원종합개발	KOSDAQ	건설	"3,530"	-5	-0.14	"41,188,135,310"
012790	신일제약	KOSDAQ	제약	"7,060"	-200	-2.75	"84,624,089,900"
138070	신진에스엠	KOSDAQ	금속	"2,855"	15	0.53	"49,971,647,420"
226330	신테카바이오	KOSDAQ	출판·매체복제	"11,630"	270	2.38	"177,130,424,250"
418210	신한제10호스팩	KOSDAQ	금융	"2,185"	0	0.00	"7,997,100,000"
452980	신한제11호스팩	KOSDAQ	금융	"1,855"	-3	-0.16	"35,068,775,000"
393360	신한제8호스팩	KOSDAQ	금융	"2,325"	0	0.00	"17,088,750,000"
405640	신한제9호스팩	KOSDAQ	금융	"2,390"	0	0.00	"10,838,650,000"
056700	신화인터텍	KOSDAQ	IT부품	"2,330"	15	0.65	"67,884,762,030"
187270	신화콘텍	KOSDAQ	IT부품	"4,300"	25	0.58	"43,618,533,500"
243840	신흥에스이씨	KOSDAQ	IT부품	"42,900"	-150	-0.35	"333,925,320,300"
257720	실리콘투	KOSDAQ	유통	"8,780"	-80	-0.90	"529,706,917,520"
222800	심텍	KOSDAQ	반도체	"34,400"	"-1,650"	-4.58	"1,095,782,519,200"
036710	심텍홀딩스	KOSDAQ	IT부품	"2,655"	125	4.94	"128,369,634,975"
160980	싸이맥스	KOSDAQ	반도체	"15,200"	-30	-0.20	"166,048,493,600"
356890	싸이버원	KOSDAQ	소프트웨어	"9,520"	-140	-1.45	"45,282,165,600"
217330	싸이토젠	KOSDAQ	기타서비스	"15,420"	-490	-3.08	"290,603,145,780"
010280	쌍용정보통신	KOSDAQ	컴퓨터서비스	876	29	3.42	"57,048,436,536"
208640	썸에이지	KOSDAQ	출판·매체복제	421	-9	-2.09	"58,620,146,934"
222420	쎄노텍	KOSDAQ	비금속	"1,564"	-2	-0.13	"71,099,801,284"
037760	쎄니트	KOSDAQ	금속	"1,498"	-2	-0.13	"50,681,715,658"
099320	쎄트렉아이	KOSDAQ	통신장비	"29,100"	550	1.93	"264,391,163,700"
049960	쎌바이오텍	KOSDAQ	제약	"11,100"	320	2.97	"104,340,000,000"
088280	쏘닉스	KOSDAQ	반도체	"5,980"	140	2.40	"103,492,810,200"
050890	쏠리드	KOSDAQ	통신장비	"5,830"	-100	-1.69	"356,922,161,200"
066790	씨씨에스	KOSDAQ	방송서비스	"2,880"	85	3.04	"161,352,161,280"
222080	씨아이에스	KOSDAQ	기계·장비	"10,870"	-40	-0.37	"762,947,734,080"
352480	씨앤씨인터내셔널	KOSDAQ	화학	"59,200"	"1,500"	2.60	"592,825,307,200"
264660	씨앤지하이테크	KOSDAQ	반도체	"12,750"	0	0.00	"116,893,083,750"
352700	씨앤투스	KOSDAQ	섬유·의류	"3,520"	-50	-1.40	"96,014,684,480"
297090	씨에스베어링	KOSDAQ	기계·장비	"9,880"	-70	-0.70	"269,427,600,000"
359090	씨엔알리서치	KOSDAQ	기타서비스	"1,190"	-2	-0.17	"65,274,192,970"
115530	씨엔플러스	KOSDAQ	IT부품	407	0	0.00	"27,660,941,000"
115480	씨유메디칼	KOSDAQ	의료·정밀기기	891	3	0.34	"42,968,081,178"
340810	씨유박스	KOSDAQ	소프트웨어	"9,040"	220	2.49	"93,544,663,440"
376290	씨유테크	KOSDAQ	IT부품	"3,315"	-70	-2.07	"58,534,612,500"
189330	씨이랩	KOSDAQ	소프트웨어	"12,040"	-350	-2.82	"73,351,099,360"
096530	씨젠	KOSDAQ	제약	"21,450"	300	1.42	"1,120,247,571,300"
900120	씨케이에이치	KOSDAQ	금융	114	0	0.00	"22,539,737,886"
101240	씨큐브	KOSDAQ	화학	"4,845"	-55	-1.12	"49,119,501,480"
060590	씨티씨바이오	KOSDAQ	제약	"9,200"	70	0.77	"222,465,384,000"
260930	씨티케이	KOSDAQ	화학	"5,360"	-100	-1.83	"103,670,927,760"
052300	씨티프라퍼티	KOSDAQ	유통	366	-9	-2.40	"43,426,423,380"
013990	아가방컴퍼니	KOSDAQ	유통	"3,980"	-20	-0.50	"130,892,393,280"
123860	아나패스	KOSDAQ	반도체	"22,100"	-200	-0.90	"264,600,117,600"
025980	아난티	KOSDAQ	숙박·음식	"6,760"	50	0.75	"618,884,165,120"
058220	아리온	KOSDAQ	통신장비	275	0	0.00	"10,717,917,100"
125210	아모그린텍	KOSDAQ	IT부품	"12,170"	-130	-1.06	"200,765,934,300"
357580	아모센스	KOSDAQ	IT부품	"11,500"	-20	-0.17	"129,033,036,000"
052710	아모텍	KOSDAQ	IT부품	"7,720"	-170	-2.15	"112,828,641,480"
074430	아미노로직스	KOSDAQ	유통	"1,345"	-40	-2.89	"118,127,105,180"
092040	아미코젠	KOSDAQ	음식료·담배	"14,060"	"1,950"	16.10	"277,751,194,480"
083930	아바코	KOSDAQ	기계·장비	"14,200"	140	1.00	"218,861,731,600"
149950	아바텍	KOSDAQ	IT부품	"13,940"	10	0.07	"217,568,550,000"
036010	아비코전자	KOSDAQ	일반전기전자	"15,580"	-450	-2.81	"207,103,911,720"
050860	아세아텍	KOSDAQ	기계·장비	"2,495"	-25	-0.99	"56,137,500,000"
136410	아셈스	KOSDAQ	화학	"6,640"	10	0.15	"73,166,863,840"
246720	아스타	KOSDAQ	제약	"7,630"	-20	-0.26	"99,087,185,750"
067390	아스트	KOSDAQ	운송장비·부품	"1,441"	52	3.74	"60,939,712,757"
159010	아스플로	KOSDAQ	기계·장비	"10,170"	-110	-1.07	"135,614,295,630"
127710	아시아경제	KOSDAQ	디지털컨텐츠	"1,340"	-16	-1.18	"46,771,469,880"
154030	아시아종묘	KOSDAQ	"농업, 임업 및 어업"	"3,000"	20	0.67	"33,362,517,000"
227610	아우딘퓨쳐스	KOSDAQ	화학	"2,225"	-95	-4.09	"70,425,339,550"
143160	아이디스	KOSDAQ	통신장비	"21,400"	-50	-0.23	"229,330,746,000"
054800	아이디스홀딩스	KOSDAQ	기타서비스	"11,480"	170	1.50	"118,792,238,880"
332370	아이디피	KOSDAQ	정보기기	"3,360"	-5	-0.15	"44,599,719,360"
339950	아이비김영	KOSDAQ	기타서비스	"1,851"	25	1.37	"83,196,258,405"
099190	아이센스	KOSDAQ	의료·정밀기기	"22,350"	750	3.47	"615,033,401,550"
289010	아이스크림에듀	KOSDAQ	출판·매체복제	"3,835"	5	0.13	"49,333,581,895"
214430	아이쓰리시스템	KOSDAQ	일반전기전자	"34,400"	-300	-0.86	"244,472,544,000"
040910	아이씨디	KOSDAQ	반도체	"8,530"	-200	-2.29	"157,505,102,260"
368600	아이씨에이치	KOSDAQ	기타제조	"5,680"	80	1.43	"96,527,425,200"
052860	아이앤씨	KOSDAQ	반도체	"2,745"	-55	-1.96	"49,033,534,230"
069920	아이에스이커머스	KOSDAQ	유통	"3,255"	-150	-4.41	"84,064,808,310"
038880	아이에이	KOSDAQ	반도체	415	-8	-1.89	"122,329,197,250"
307180	아이엘사이언스	KOSDAQ	일반전기전자	"3,260"	110	3.49	"84,180,342,660"
101390	아이엠	KOSDAQ	IT부품	"6,250"	-390	-5.87	"56,585,981,250"
451220	아이엠티	KOSDAQ	기계·장비	"18,070"	880	5.12	"142,294,220,770"
078860	아이오케이	KOSDAQ	오락·문화	186	-1	-0.53	"17,879,523,792"
090150	아이윈	KOSDAQ	운송장비·부품	"1,239"	20	1.64	"51,883,488,027"
123010	아이윈플러스	KOSDAQ	반도체	"1,530"	47	3.17	"49,967,569,260"
031310	아이즈비전	KOSDAQ	통신장비	"2,730"	-40	-1.44	"52,626,914,340"
185490	아이진	KOSDAQ	기타서비스	"2,960"	-80	-2.63	"63,575,886,400"
059100	아이컴포넌트	KOSDAQ	IT부품	"5,720"	-50	-0.87	"40,445,319,200"
262840	아이퀘스트	KOSDAQ	소프트웨어	"5,560"	10	0.18	"54,821,600,000"
175250	아이큐어	KOSDAQ	제약	"2,365"	388	19.63	"88,825,540,320"
052460	아이크래프트	KOSDAQ	컴퓨터서비스	"4,090"	-210	-4.88	"59,746,458,240"
119830	아이텍	KOSDAQ	반도체	"7,600"	10	0.13	"162,900,657,200"
052770	아이톡시	KOSDAQ	유통	"1,515"	135	9.78	"59,364,684,150"
124500	아이티센	KOSDAQ	컴퓨터서비스	"3,930"	-10	-0.25	"80,611,087,110"
372800	아이티아이즈	KOSDAQ	소프트웨어	"6,840"	180	2.70	"41,224,611,600"
084850	아이티엠반도체	KOSDAQ	반도체	"21,500"	-50	-0.23	"487,683,081,000"
114840	아이패밀리에스씨	KOSDAQ	화학	"26,050"	-300	-1.14	"224,055,320,600"
027360	아주IB투자	KOSDAQ	금융	"2,210"	10	0.45	"267,068,347,260"
032080	아즈텍WB	KOSDAQ	섬유·의류	"1,603"	-19	-1.17	"34,450,119,487"
013310	아진산업	KOSDAQ	운송장비·부품	"4,055"	-60	-1.46	"157,360,690,010"
059120	아진엑스텍	KOSDAQ	반도체	"10,540"	130	1.25	"102,750,201,840"
158430	아톤	KOSDAQ	소프트웨어	"3,960"	30	0.76	"86,398,824,600"
067160	아프리카TV	KOSDAQ	소프트웨어	"64,300"	100	0.16	"739,113,518,100"
001540	안국약품	KOSDAQ	제약	"7,750"	50	0.65	"101,078,755,000"
053800	안랩	KOSDAQ	소프트웨어	"68,800"	400	0.58	"688,953,224,000"
065660	안트로젠	KOSDAQ	유통	"13,580"	160	1.19	"132,152,045,340"
297570	알로이스	KOSDAQ	통신장비	"1,410"	-6	-0.42	"48,815,917,380"
260660	알리코제약	KOSDAQ	제약	"5,870"	30	0.51	"89,969,613,270"
354320	알멕	KOSDAQ	금속	"44,750"	-200	-0.44	"286,014,299,750"
361570	알비더블유	KOSDAQ	오락·문화	"3,455"	-35	-1.00	"98,934,930,405"
131370	알서포트	KOSDAQ	디지털컨텐츠	"3,925"	10	0.26	"209,073,300,775"
140670	알에스오토메이션	KOSDAQ	IT부품	"12,210"	60	0.49	"113,591,339,400"
096610	알에프세미	KOSDAQ	반도체	"4,765"	-185	-3.74	"75,717,007,895"
061040	알에프텍	KOSDAQ	통신장비	"3,820"	20	0.53	"122,580,969,380"
148250	알엔투테크놀로지	KOSDAQ	정보기기	"4,825"	-20	-0.41	"35,662,472,450"
347860	알체라	KOSDAQ	소프트웨어	"8,980"	590	7.03	"193,522,340,560"
196170	알테오젠	KOSDAQ	기타서비스	"73,100"	-400	-0.54	"3,784,445,918,600"
123750	알톤스포츠	KOSDAQ	운송장비·부품	"3,420"	-120	-3.39	"43,592,335,740"
085810	알티캐스트	KOSDAQ	소프트웨어	"1,234"	8	0.65	"36,632,238,946"
117670	알파홀딩스	KOSDAQ	반도체	945	0	0.00	"35,605,449,180"
314140	알피바이오	KOSDAQ	제약	"8,900"	-250	-2.73	"77,130,612,900"
291650	압타머사이언스	KOSDAQ	기타서비스	"3,570"	-5	-0.14	"60,619,499,640"
293780	압타바이오	KOSDAQ	기타서비스	"8,300"	170	2.09	"185,080,587,800"
196300	애니젠	KOSDAQ	제약	"15,450"	320	2.12	"91,731,192,300"
310200	애니플러스	KOSDAQ	오락·문화	"3,915"	45	1.16	"176,905,758,240"
179530	애드바이오텍	KOSDAQ	제약	"3,660"	-70	-1.88	"33,454,025,040"
900100	애머릿지	KOSDAQ	유통	"1,727"	-13	-0.75	"67,200,704,505"
205500	액션스퀘어	KOSDAQ	디지털컨텐츠	"1,783"	8	0.45	"82,991,621,414"
052790	액토즈소프트	KOSDAQ	디지털컨텐츠	"11,720"	270	2.36	"132,795,077,360"
290740	액트로	KOSDAQ	IT부품	"7,460"	10	0.13	"75,084,982,060"
238090	앤디포스	KOSDAQ	비금속	"4,850"	175	3.74	"114,175,319,550"
092600	앤씨앤	KOSDAQ	반도체	"1,581"	1	0.06	"39,657,040,377"
129890	앱코	KOSDAQ	정보기기	997	-25	-2.45	"50,491,479,770"
174900	앱클론	KOSDAQ	제약	"12,250"	310	2.60	"188,062,845,250"
255440	야스	KOSDAQ	IT부품	"8,560"	-190	-2.17	"111,776,480,000"
030960	양지사	KOSDAQ	출판·매체복제	"14,340"	-110	-0.76	"229,153,200,000"
102120	어보브반도체	KOSDAQ	반도체	"8,130"	-50	-0.61	"144,557,521,890"
263540	어스앤에어로스페이스	KOSDAQ	운송장비·부품	"5,950"	0	0.00	"62,439,841,450"
238120	얼라인드	KOSDAQ	의료·정밀기기	"3,930"	-5	-0.13	"28,254,530,640"
019990	에너토크	KOSDAQ	기계·장비	"5,820"	20	0.34	"56,780,432,160"
270660	에브리봇	KOSDAQ	일반전기전자	"11,960"	-70	-0.58	"145,808,450,320"
038680	에스넷	KOSDAQ	컴퓨터서비스	"4,600"	-40	-0.86	"84,791,220,400"
217480	에스디생명공학	KOSDAQ	화학	349	0	0.00	"14,870,423,038"
121890	에스디시스템	KOSDAQ	정보기기	"2,210"	-25	-1.12	"28,036,325,200"
304360	에스바이오메딕스	KOSDAQ	제약	"7,700"	220	2.94	"87,295,485,200"
389500	에스비비테크	KOSDAQ	기계·장비	"40,300"	"1,400"	3.60	"248,848,631,200"
042110	에스씨디	KOSDAQ	일반전기전자	"1,670"	-30	-1.76	"80,710,371,880"
298060	에스씨엠생명과학	KOSDAQ	제약	"2,925"	15	0.52	"59,866,700,400"
065420	에스아이리소스	KOSDAQ	화학	315	-6	-1.87	"22,546,849,185"
103230	에스앤더블류	KOSDAQ	기계·장비	"4,095"	70	1.74	"29,484,000,000"
260970	에스앤디	KOSDAQ	음식료·담배	"16,840"	-150	-0.88	"68,360,632,800"
101490	에스앤에스텍	KOSDAQ	반도체	"51,400"	-700	-1.34	"1,102,604,375,800"
095910	에스에너지	KOSDAQ	IT부품	"1,898"	7	0.37	"37,019,546,694"
275630	에스에스알	KOSDAQ	소프트웨어	"5,190"	10	0.19	"31,233,362,910"
031330	에스에이엠티	KOSDAQ	유통	"2,820"	10	0.36	"281,986,088,940"
060540	에스에이티	KOSDAQ	통신장비	"2,825"	-55	-1.91	"73,826,589,450"
351320	에스에이티이엔지	KOSDAQ	IT부품	"2,600"	-90	-3.35	"57,241,303,600"
056190	에스에프에이	KOSDAQ	기계·장비	"28,950"	-500	-1.70	"1,039,558,602,000"
080000	에스엔유	KOSDAQ	기계·장비	"2,580"	-20	-0.77	"88,553,004,600"
214310	에스엘에너지	KOSDAQ	반도체	306	0	0.00	"22,516,276,518"
246250	에스엘에스바이오	KOSDAQ	기타서비스	"4,575"	85	1.89	"35,109,021,225"
041510	에스엠	KOSDAQ	오락·문화	"93,800"	"2,800"	3.08	"2,235,338,513,800"
007820	에스엠코어	KOSDAQ	기계·장비	"5,400"	0	0.00	"108,183,308,400"
109610	에스와이	KOSDAQ	금속	"4,805"	5	0.10	"235,000,057,000"
365330	에스와이스틸텍	KOSDAQ	금속	"4,285"	-130	-2.94	"131,163,850,000"
031860	에스유홀딩스	KOSDAQ	유통	583	-6	-1.02	"69,257,231,395"
306040	에스제이그룹	KOSDAQ	섬유·의류	"9,240"	10	0.11	"91,160,250,720"
457940	에스케이증권제10호스팩	KOSDAQ	금융	"2,070"	10	0.49	"6,851,700,000"
435870	에스케이증권제8호스팩	KOSDAQ	금융	"2,240"	0	0.00	"8,332,800,000"
455910	에스케이증권제9호스팩	KOSDAQ	금융	"2,030"	5	0.25	"10,190,600,000"
096630	에스코넥	KOSDAQ	IT부품	"2,140"	-30	-1.38	"159,702,775,100"
069510	에스텍	KOSDAQ	일반전기전자	"8,750"	-300	-3.31	"95,462,500,000"
041910	에스텍파마	KOSDAQ	제약	"6,600"	60	0.92	"78,528,535,800"
234300	에스트래픽	KOSDAQ	소프트웨어	"3,940"	-20	-0.51	"108,477,033,480"
039440	에스티아이	KOSDAQ	반도체	"31,400"	"-2,650"	-7.78	"497,062,000,000"
098660	에스티오	KOSDAQ	섬유·의류	"2,380"	35	1.49	"29,752,322,880"
052020	에스티큐브	KOSDAQ	IT부품	"8,920"	20	0.22	"412,804,228,920"
237690	에스티팜	KOSDAQ	제약	"69,000"	500	0.73	"1,297,805,475,000"
050760	에스폴리텍	KOSDAQ	화학	"2,105"	-145	-6.44	"34,384,497,190"
288620	에스퓨얼셀	KOSDAQ	일반전기전자	"15,400"	-100	-0.65	"107,481,466,400"
317830	에스피시스템스	KOSDAQ	기계·장비	"9,960"	-130	-1.29	"107,307,227,280"
058610	에스피지	KOSDAQ	IT부품	"32,750"	-450	-1.36	"726,308,540,000"
043340	에쎈테크	KOSDAQ	기계·장비	672	9	1.36	"48,384,000,000"
187660	에이디엠코리아	KOSDAQ	기타서비스	"2,265"	5	0.22	"49,459,106,250"
054630	에이디칩스	KOSDAQ	기타제조	268	-3	-1.11	"21,362,135,548"
200710	에이디테크놀로지	KOSDAQ	반도체	"25,750"	-450	-1.72	"345,747,026,750"
096690	에이루트	KOSDAQ	정보기기	480	17	3.67	"77,272,295,040"
298380	에이비엘바이오	KOSDAQ	제약	"19,980"	490	2.51	"956,892,929,220"
203400	에이비온	KOSDAQ	기타서비스	"5,420"	70	1.31	"105,192,341,020"
195990	에이비프로바이오	KOSDAQ	기계·장비	604	-1	-0.17	"171,771,391,484"
003800	에이스침대	KOSDAQ	기타제조	"26,250"	-50	-0.19	"291,112,500,000"
088800	에이스테크	KOSDAQ	통신장비	"1,903"	-2	-0.10	"133,069,316,919"
241840	에이스토리	KOSDAQ	오락·문화	"13,900"	270	1.98	"132,605,916,600"
312610	에이에프더블류	KOSDAQ	일반전기전자	"2,950"	35	1.20	"59,757,819,600"
172670	에이엘티	KOSDAQ	반도체	"18,600"	-130	-0.69	"166,660,817,400"
445090	에이직랜드	KOSDAQ	반도체	"40,700"	200	0.49	"430,822,524,000"
072990	에이치시티	KOSDAQ	기타서비스	"8,330"	-60	-0.72	"59,730,773,130"
227100	에이치앤비디자인	KOSDAQ	일반전기전자	"2,055"	-75	-3.52	"26,070,884,910"
239610	에이치엘사이언스	KOSDAQ	음식료·담배	"15,250"	30	0.20	"82,229,753,750"
462020	에이치엠씨제6호스팩	KOSDAQ	금융	"1,972"	3	0.15	"8,568,340,000"
148930	에이치와이티씨	KOSDAQ	IT부품	"7,420"	-120	-1.59	"75,500,080,460"
044780	에이치케이	KOSDAQ	기계·장비	"1,812"	14	0.78	"33,532,486,044"
357230	에이치피오	KOSDAQ	음식료·담배	"7,580"	-120	-1.56	"158,133,346,020"
071670	에이테크솔루션	KOSDAQ	기계·장비	"10,600"	-60	-0.56	"106,000,000,000"
045660	에이텍	KOSDAQ	정보기기	"12,930"	-170	-1.30	"106,801,800,000"
224110	에이텍모빌리티	KOSDAQ	정보기기	"14,500"	120	0.83	"77,430,000,000"
021080	에이티넘인베스트	KOSDAQ	금융	"3,005"	120	4.16	"144,240,000,000"
089530	에이티세미콘	KOSDAQ	반도체	600	0	0.00	"43,367,041,800"
200470	에이팩트	KOSDAQ	반도체	"2,735"	-100	-3.53	"115,860,324,355"
262260	에이프로	KOSDAQ	일반전기전자	"13,200"	10	0.08	"190,892,512,800"
109960	에이프로젠 H&G	KOSDAQ	유통	895	-1	-0.11	"59,255,327,650"
397030	에이프릴바이오	KOSDAQ	기타서비스	"11,360"	310	2.81	"243,358,350,400"
089970	에이피티씨	KOSDAQ	기계·장비	"15,530"	-400	-2.51	"372,418,640,350"
230240	에치에프알	KOSDAQ	통신장비	"19,990"	-460	-2.25	"269,645,629,740"
230360	에코마케팅	KOSDAQ	기타서비스	"9,650"	-100	-1.03	"312,351,479,850"
038870	에코바이오	KOSDAQ	기타서비스	"5,650"	-40	-0.70	"76,966,910,300"
097780	에코볼트	KOSDAQ	운송장비·부품	"1,138"	-82	-6.72	"71,387,124,644"
448280	에코아이	KOSDAQ	기타서비스	"66,900"	"-14,000"	-17.31	"660,774,176,700"
101360	에코앤드림	KOSDAQ	화학	"21,650"	450	2.12	"247,140,876,950"
128540	에코캡	KOSDAQ	운송장비·부품	"2,825"	15	0.53	"75,400,549,500"
086520	에코프로	KOSDAQ	금융	"703,000"	"3,000"	0.43	"18,719,250,604,000"
247540	에코프로비엠	KOSDAQ	일반전기전자	"243,500"	"4,000"	1.67	"23,814,627,264,000"
