배정기준일,현금배당지급일,종목코드,종목명,주당배당금
20231231,,051980,중앙첨단소재,0
20231231,,228760,지노믹트리,0
20231231,,314130,지놈앤컴퍼니,0
20231231,,31413W,지놈앤컴퍼니 11우,0
20231231,,31413X,지놈앤컴퍼니 12우,0
20231231,20240418,013890,지누스,90
20231231,,389030,지니너스,0
20231231,,043610,지니뮤직,0
20231231,20240411,263860,지니언스,200
20231231,,303030,지니틱스,0
20231231,,036180,지더블유바이텍,0
20231231,,208350,지란지교시큐리티,500
20231231,20240416,138290,지성이씨에스,0
20231231,,289860,지슨,0
20231231,20240411,144510,지씨셀,100
20231231,,358570,지아이이노베이션,0
20231231,20240329,382480,지아이텍,36
20231231,20240329,38248K,지아이텍 1우,45
20231231,,382800,지앤비에스 에코,0
20231231,,299480,지앤이헬스케어,0
20231231,,051160,지어소프트,0
20231231,20240405,078930,지에스,2500
20231231,20240405,078935,지에스1우,2550
20231231,,006360,지에스건설,0
20231231,20240404,001250,지에스글로벌,25
20231231,20240403,007070,지에스리테일,500
20231231,20240424,053050,지에스이,20
20231231,,130500,지에이치신소재,0
20231231,20240412,119850,지엔씨에너지,70
20231231,,065060,지엔코,0
20231231,,204840,지엘팜텍,0
20231231,20240419,013870,지엠비코리아,150
20231231,,270520,지오릿에너지,0
20231231,,311320,지오엘리먼트,0
20231231,20240429,088790,진도,50
20231231,20240429,088795,진도1우,60
20231231,20240405,018120,진로발효,650
20231231,,109820,진매트릭스,0
20231231,,086060,진바이오텍,0
20231231,20240415,036890,진성티이씨,200
20231231,,363250,진시스템,0
20231231,20240408,003780,진양산업,200
20231231,20240418,007370,진양제약,150
20231231,20240408,010640,진양폴리우레탄,200
20231231,20240409,100250,진양홀딩스,150
20231231,,272450,진에어,0
20231231,,285800,진영,0
20231231,,011000,진원생명과학,0
20231231,,25003K,진코스텍1우선주,0
20231231,,25003L,진코스텍2우선주,0
20231231,,25003M,진코스텍3우,0
20231231,,233990,질경이,0
20231231,,085660,차바이오텍,0
20231231,,261780,차백신연구소,0
20231231,,009310,참엔지니어링,0
20231231,,094850,참좋은여행,0
20231231,20240416,004650,창해에탄올,600
20231231,,278280,천보,0
20231231,,362320,청담글로벌,0
20231231,,012600,청호ICT,0
20231231,,066360,체리부로,0
20231231,,033250,체시스,0
20231231,,047820,초록뱀미디어,0
20231231,20240531,219000,충남섬유,0
20231231,,094360,칩스앤미디어,0
20231231,,09436L,칩스앤미디어 2우,0
20231231,20240423,016920,카스,10
20231231,,284620,카이노스메드,0
20231231,,446600,카이바이오텍,0
20231231,,44660K,카이바이오텍1우,0
20231231,,44660L,카이바이오텍2우,0
20231231,,293490,카카오게임즈,0
20231231,20240416,323410,카카오뱅크,150
20231231,,377300,카카오페이,0
20231231,,042000,카페24,0
20231231,,006380,카프로,0
20231231,,317530,캐리소프트,0
20231231,,050110,캠시스,0
20231231,20240405,337710,캠시스글로벌,0
20231231,20240425,296490,캠퍼스멘토,100
20231231,20240423,452300,캡스톤파트너스,42
20231231,,451760,컨텍,0
20231231,20240412,078340,컴투스,1300
20231231,,063080,컴투스홀딩스,0
20231231,,307930,컴퍼니케이파트너스,0
20231231,,079190,케스피온,0
20231231,,263700,케어랩스,0
20231231,20240419,214370,케어젠,400
20231231,20240416,221980,케이디켐,500
20231231,,001620,케이비아이동국실업,0
20231231,,024840,케이비아이메탈,0
20231231,20240426,100530,케이비에스엔,0
20231231,,424140,케이비제21호기업인수목적,0
20231231,,436530,케이비제22호기업인수목적,0
20231231,,455250,케이비제25호기업인수목적,0
20231231,,458320,케이비제26호기업인수목적,0
20231231,,464680,케이비제27호기업인수목적,0
20231231,20240412,318000,케이비지,100
20231231,20240402,192250,케이사인,15
20231231,20240415,029460,케이씨,260
20231231,20240426,009440,케이씨그린홀딩스,50
20231231,,112190,케이씨산업,0
20231231,20240426,021320,케이씨씨건설,130
20231231,20240411,307090,케이씨씨오토그룹,0
20231231,20240411,30709K,케이씨씨오토그룹1우,0
20231231,20240411,039880,케이씨씨정보통신,0
20231231,20240411,039885,케이씨씨정보통신1우,0
20231231,20240411,144920,케이씨씨홀딩스,0
20231231,20240411,144925,케이씨씨홀딩스1우,0
20231231,20240405,036670,케이씨아이,250
20231231,20240416,115500,케이씨에스,180
20231231,20240425,101430,케이씨이노베이션,80
20231231,,119650,케이씨코트렐,0
20231231,20240415,281820,케이씨텍,180
20231231,20240416,089150,케이씨티,60
20231231,20240415,009070,케이씨티시,70
20231231,20240412,025880,케이씨피드,75
20231231,20240322,053900,케이아이디비채권중개,250
20231231,,015590,케이아이비플러그에너지,0
20231231,20240412,093320,케이아이엔엑스,600
20231231,,093640,케이알엠,0
20231231,20240412,049500,케이알투자증권,0
20231231,20240417,044450,케이에스에스해운,350
20231231,20240405,073010,케이에스피,10
20231231,,226360,케이에이치건설,0
20231231,,111870,케이에이치전자,0
20231231,,033180,케이에이치필룩스,0
20231231,,122450,케이엑스이노베이션,200
20231231,,052900,케이엑스하이텍,0
20231231,,105330,케이엔더블유,0
20231231,20240415,053080,케이엔솔,300
20231231,,432470,케이엔에스,0
20231231,20240419,058400,케이엔엔,20
20231231,,272110,케이엔제이보통주,0
20231231,20240429,039420,케이엘넷,80
20231231,20240426,083550,케이엠,30
20231231,,225430,케이엠제약,0
20231231,,435230,케이원제19호위탁관리부동산투자회사,0
20231231,20240329,43523K,케이원제19호위탁관리부동산투자회사1우,0
20231231,20240329,43523L,케이원제19호위탁관리부동산투자회사2우,0
20231231,,068100,케이웨더,0
20231231,20240426,092220,케이이씨,20
20231231,20240419,046440,케이지모빌리언스,220
20231231,20240426,016380,케이지스틸,200
20231231,20240426,016385,케이지스틸1우,250
20231231,20240419,035600,케이지이니시스,420
20231231,20240426,151860,케이지이티에스,120
20231231,,001390,케이지케미칼,120
20231231,20240425,381970,케이카,190
20231231,20240416,145270,케이탑자기관리부동산투자회사,95
20231231,20240426,030200,케이티,1960
20231231,20240426,105910,케이티디에스,0
20231231,20240426,105915,케이티디에스1우,0
20231231,20240426,053210,케이티스카이라이프,350
20231231,20240425,058850,케이티씨에스,100
20231231,20240426,058860,케이티아이에스,120
20231231,,036030,케이티알파,0
20231231,,033780,케이티앤지,4000
20231231,20240415,064820,케이프,300
20231231,20240416,104790,케이프투자증권,200
20231231,,256940,케이피에스,0
20231231,,042040,케이피엠테크,0
20231231,20240408,253950,케이피티,0
20231231,,258610,케일럼,0
20231231,,25861M,케일럼3우,0
20231231,,274090,켄코아에어로스페이스,0
20231231,,402420,켈스,0
20231231,,40242Q,켈스 6우,0
20231231,,40242K,켈스1우,0
20231231,,40242L,켈스2우,0
20231231,,40242M,켈스3우,0
20231231,,40242N,켈스4우,0
20231231,,40242P,켈스5우,0
20231231,20240419,089010,켐트로닉스,100
20231231,20240419,08901P,켐트로닉스 5우,208.96
20231231,,220260,켐트로스,0
20231231,20240409,052400,코나아이,500
20231231,,391710,코닉오토메이션,0
20231231,,047770,코데즈컴바인,0
20231231,,080530,코디,0
20231231,20240329,369550,코레이트타워위탁관리부동산투자회사,0
20231231,20240329,36955K,코레이트타워위탁관리부동산투자회사1우,0
20231231,20240329,36955L,코레이트타워위탁관리부동산투자회사2우,0
20231231,,104540,코렌텍,0
20231231,,10454K,코렌텍3우,0
20231231,,027050,코리아나화장품,0
20231231,,007810,코리아써키트,0
20231231,,007815,코리아써키트1우,0
20231231,,00781K,코리아써키트2우,0
20231231,20240426,123410,코리아에프티,120
20231231,,036690,코맥스,0
20231231,20240412,049430,코메론,250
20231231,20240416,183300,코미코,400
20231231,,089890,코세스,0
20231231,,009730,코센,0
20231231,,189350,코셋,0
20231231,,082660,코스나인,0
20231231,20240415,192820,코스맥스,500
20231231,20240415,044820,코스맥스비티아이,350
20231231,,222040,코스맥스엔비티,0
20231231,,241710,코스메카코리아,0
20231231,,005070,코스모신소재,0
20231231,,005420,코스모화학,0
20231231,,355150,코스텍시스,0
20231231,20240422,094930,코스텔,0
20231231,,071950,코아스,0
20231231,,045970,코아시아,0
20231231,,196450,코아시아씨엠,0
20231231,,384470,코어라인소프트,0
20231231,20240416,099620,코엔스,0
20231231,20240409,029960,코엔텍,500
20231231,20240405,002020,코오롱,550
20231231,20240405,002025,코오롱1우,600
20231231,20240412,003070,코오롱글로벌,300
20231231,20240412,003075,코오롱글로벌1우,350
20231231,20240424,450140,코오롱모빌리티그룹,40
20231231,20240424,45014K,코오롱모빌리티그룹1우,45
20231231,,102940,코오롱생명과학,0
20231231,20240425,120110,코오롱인더스트리,1300
20231231,20240425,120115,코오롱인더스트리1우,1350
20231231,,950160,코오롱티슈진,0
20231231,20240426,138490,코오롱플라스틱,160
20231231,20240418,021240,코웨이,1350
20231231,20240412,033290,코웰패션,100
20231231,20240415,056360,코위버,30
20231231,20240426,282880,코윈테크,250
20231231,,121850,코이즈,0
20231231,20240409,146930,코잇,300
20231231,,448710,코츠테크놀로지,0
20231231,20240417,015710,코콤,70
20231231,20240412,052330,코텍,200
20231231,20240419,322780,코퍼스코리아,10
20231231,20240412,200130,콜마비앤에이치,308
20231231,,031820,콤텍시스템,0
20231231,20240424,294570,쿠콘,100
20231231,20240416,192400,쿠쿠홀딩스,1100
20231231,20240416,284740,쿠쿠홈시스,800
20231231,,317690,퀀타매트릭스,0
20231231,,078940,퀀타피아,0
20231231,,432720,퀄리타스반도체,0
20231231,,456190,큐라켐,0
20231231,,45619K,큐라켐1우,0
20231231,,45619L,큐라켐2우,0
20231231,,348080,큐라티스,0
20231231,,34808Q,큐라티스 6우,0
20231231,,086460,큐러블,0
20231231,,372320,큐로셀,0
20231231,,040350,큐로컴,0
20231231,,051780,큐로홀딩스,0
20231231,,445680,큐리옥스바이오시스템즈,0
20231231,,182360,큐브엔터테인먼트,0
20231231,20240419,405100,큐알티,480
20231231,20240409,066310,큐에스아이,100
20231231,,136660,큐엠씨,0
20231231,,016600,큐캐피탈파트너스,0
20231231,,355390,크라우드웍스,0
20231231,20240426,264900,크라운제과(신설),250
20231231,20240426,26490K,크라운제과(신설)1우,252
20231231,20240426,005740,크라운해태홀딩스,100
20231231,20240426,005745,크라운해태홀딩스1우,105
20231231,,259960,크래프톤,0
20231231,20240412,096240,크레버스,1000
20231231,,215570,크로넥스,0
20231231,,21557M,크로넥스3우,0
20231231,20240416,110790,크리스에프앤씨,300
20231231,,045520,크린앤사이언스,0
20231231,20240415,214150,클래시스,200
20231231,,352770,클리노믹스,0
20231231,,35277L,클리노믹스 2우,0
20231231,20240423,237880,클리오,400
20231231,,139670,키네마스터,0
20231231,,13967K,키네마스터 1우,0
20231231,,020120,키다리스튜디오,0
20231231,,433530,키움제7호기업인수목적,0
20231231,,446840,키움제8호기업인수목적,0
20231231,20240405,039490,키움증권,3000
20231231,20240405,03949L,키움증권 3우,9386.013
20231231,20240405,03949M,키움증권 4우,4963.761
20231231,20240329,435770,키움코어리테일제1호위탁관리부동산투자회사,0
20231231,20240329,43577K,키움코어리테일제1호위탁관리부동산투자회사1우,0
20231231,20240329,43577L,키움코어리테일제1호위탁관리부동산투자회사2우,0
20231231,,054780,키이스트,0
20231231,,336040,타스컴,0
20231231,,33604R,타스컴 7우,0
20231231,,33604K,타스컴1우,0
20231231,,33604L,타스컴2우,0
20231231,,33604M,타스컴3우,0
20231231,,33604N,타스컴4우,0
20231231,,33604P,타스컴5우,0
20231231,,33604Q,타스컴6우,0
20231231,,219130,타이거일렉,0
20231231,,346010,타이드,0
20231231,,34601M,타이드 3우,0
20231231,,34601K,타이드1우,0
20231231,,34601L,타이드2우,0
20231231,,318660,타임기술,0
20231231,,434190,탈로스,0
20231231,20240415,360070,탑머티리얼,400
20231231,,134580,탑코미디어,0
20231231,20240426,014580,태경비케이,130
20231231,20240426,015890,태경산업,270
20231231,20240419,006890,태경케미컬,200
20231231,20240426,023160,태광,170
20231231,20240425,003240,태광산업,1750
20231231,20240411,011280,태림포장,50
20231231,,323280,태성,0
20231231,20240412,053620,태양,380
20231231,20240425,004100,태양금속공업,10
20231231,20240425,004105,태양금속공업1우,15
20231231,,116100,태양기계,0
20231231,,009410,태영건설,0
20231231,,009415,태영건설1우,0
20231231,,044490,태웅,0
20231231,20240426,124560,태웅로직스,70
20231231,20240426,12456K,태웅로직스 1우,70
20231231,20240426,001420,태원물산,140
20231231,20240426,007980,태평양물산,35
20231231,,191420,테고사이언스,0
20231231,20240329,095610,테스,500
20231231,20240409,055490,테이팩스,300
20231231,20240620,287620,테크밸리,1000
20231231,,308700,테크엔,0
20231231,,064520,테크엘,0
20231231,20240409,089030,테크윙,130
20231231,,258050,테크트랜스,0
20231231,,25805K,테크트랜스1우,0
20231231,,25805L,테크트랜스2우,0
20231231,,25805M,테크트랜스3우,0
20231231,,25805N,테크트랜스4우,0
20231231,20240417,054450,텔레칩스,200
20231231,20240412,078000,텔코웨어,640
20231231,,200230,텔콘알에프제약,0
20231231,20240409,393210,토마토시스템,90
20231231,,215480,토박스코리아,0
20231231,,051360,토비스,160
20231231,,045340,토탈소프트뱅크,0
20231231,20240422,108230,톱텍,300
20231231,,199800,툴젠,0
20231231,20240418,417790,트루엔,200
20231231,,105550,트루윈,0
20231231,,290090,트윔,0
20231231,,026150,특수건설,0
20231231,,322180,티라유텍,0
20231231,,32218K,티라유텍1우,0
20231231,20240425,033830,티비씨,18
20231231,,057680,티사이언티픽,0
20231231,20240417,002710,티씨씨스틸,80
20231231,20240419,064760,티씨케이,1200
20231231,,246710,티앤알바이오팹,0
20231231,20240411,340570,티앤엘,550
20231231,,131290,티에스이,0
20231231,20240412,246690,티에스인베스트먼트,10
20231231,20240426,019180,티에이치엔,60
20231231,,425420,티에프이,0
20231231,,131100,티엔엔터테인먼트,0
20231231,,13110K,티엔엔터테인먼트3우,0
20231231,20240409,356860,티엘비,200
20231231,,062860,티엘아이,0
20231231,,413300,티엘엔지니어링,0
20231231,,41330K,티엘엔지니어링1우,0
20231231,,363280,티와이홀딩스,0
20231231,,36328K,티와이홀딩스1우,0
20231231,,321550,티움바이오,0
20231231,,32155K,티움바이오1우,0
20231231,,091810,티웨이항공,0
20231231,,09181K,티웨이항공1우,0
20231231,,004870,티웨이홀딩스,0
20231231,20240423,425040,티이엠씨,300
20231231,20240412,032540,티제이미디어,320
20231231,,022220,티케이지애강,0
20231231,20240419,069260,티케이지휴켐스,1000
20231231,20240419,081150,티플랙스,20
20231231,,217880,틸론,0
20231231,,21788P,틸론5우,0
20231231,,084730,팅크웨어,0
20231231,,08473K,팅크웨어 1우,0
20231231,,058530,파나케이아,0
20231231,,440110,파두,0
20231231,20240418,034230,파라다이스,100
20231231,,033540,파라텍,0
20231231,,388870,파로스아이바이오,0
20231231,20240418,214450,파마리서치,950
20231231,,217950,파마리서치바이오,0
20231231,,208340,파멥신,0
20231231,,005690,파미셀,0
20231231,20240416,177830,파버나인,70
20231231,20240424,037070,파세코,150
20231231,20240412,150900,파수,100
20231231,,047310,파워로직스,0
20231231,,266870,파워풀엑스,0
20231231,20240419,368770,파이버프로,20
20231231,20240416,170790,파이오링크,300
20231231,,049120,파인디앤씨,0
20231231,20240412,038950,파인디지털,50
20231231,,441270,파인엠텍,0
20231231,,106240,파인테크닉스,0
20231231,,131760,파인텍,0
20231231,,065690,파커스,0
20231231,20240415,140860,파크시스템스,400
20231231,20240408,091700,파트론,250
20231231,,202960,판도라티비,0
20231231,20240409,036580,팜스코,50
20231231,20240417,027710,팜스토리,25
20231231,,225590,패션플랫폼,0
20231231,,054300,팬스타엔터프라이즈,0
20231231,,068050,팬엔터테인먼트,0
20231231,20240415,028670,팬오션,85
20231231,,222110,팬젠,0
20231231,,010820,퍼스텍,0
20231231,20240417,016800,퍼시스,1200
20231231,20240426,237210,펀디안,124
20231231,20240426,23721K,펀디안1우,124
20231231,20240426,23721L,펀디안2우,124
20231231,20240426,23721M,펀디안3우,124
20231231,,263750,펄어비스,0
20231231,20240409,251970,펌텍코리아,380
20231231,,001020,페이퍼코리아,0
20231231,,327610,펨토바이오메드,0
20231231,,32761K,펨토바이오메드 1우,0
20231231,,32761L,펨토바이오메드 2우,0
20231231,,32761M,펨토바이오메드 3우,0
20231231,,168360,펨트론,0
20231231,,090080,평화산업,0
20231231,20240405,010770,평화홀딩스,150
20231231,20240426,119500,포메탈,60
20231231,,389140,포바이포,0
20231231,,105760,포스뱅크,0
20231231,20240417,025100,포스코이앤씨,500
20231231,,318020,포인트모바일,0
20231231,20240416,331380,포커스에이치엔에스,30
20231231,,234100,폴라리스세원,0
20231231,,039980,폴라리스에이아이,0
20231231,20240409,041910,폴라리스에이아이파마,100
20231231,,041020,폴라리스오피스,0
20231231,,114630,폴라리스우노,0
20231231,,290720,푸드나무,0
20231231,,29072K,푸드나무 1우,0
20231231,20240409,005670,푸드웰,90
20231231,20240422,094940,푸른기술,30
20231231,20240329,007330,푸른상호저축은행,650
20231231,20240419,017810,풀무원,102
20231231,20240404,023900,풍국주정공업,100
20231231,20240408,103140,풍산,1200
20231231,20240409,005810,풍산홀딩스,1400
20231231,,371950,풍원정밀,0
20231231,20240419,445180,퓨릿,50
20231231,20240411,035200,프럼파스트,50
20231231,,321260,프로이천,20
20231231,,296160,프로젠,0
20231231,,29616K,프로젠 1우,0
20231231,,29616L,프로젠 2우,0
20231231,,29616M,프로젠 3우,0
20231231,,29616N,프로젠 4우,0
20231231,20240329,053610,프로텍,400
20231231,,303360,프로티아,0
20231231,,377220,프롬바이오,0
20231231,20240416,053160,프리엠스,50
20231231,,405000,플라즈맵,0
20231231,,041590,플래스크,0
20231231,,367000,플래티어,0
20231231,20240409,075130,플랜티넷,100
20231231,,222670,플럼라인생명과학,0
20231231,,22267V,플럼라인생명과학 10우,0
20231231,,22267S,플럼라인생명과학 8우,0
20231231,,22267T,플럼라인생명과학 9우,0
20231231,,22267L,플럼라인생명과학2우,0
20231231,,22267N,플럼라인생명과학4우,0
20231231,,22267R,플럼라인생명과학7우,0
20231231,,009810,플레이그램,0
20231231,,009815,플레이그램1우,0
20231231,,237820,플레이디,0
20231231,,023770,플레이위드코리아,0
20231231,,300080,플리토,0
20231231,20240419,051380,피씨디렉트,100
20231231,,241820,피씨엘,0
20231231,,178920,피아이첨단소재,0
20231231,,237750,피앤씨테크,0
20231231,20240412,319660,피에스케이,200
20231231,20240412,031980,피에스케이홀딩스,600
20231231,20240412,002230,피에스텍,250
20231231,20240419,043370,피에이치에이,250
20231231,,239890,피엔에이치테크,0
20231231,20240419,347740,피엔케이피부임상연구센타,30
20231231,,257370,피엔티 엠에스,0
20231231,20240423,024940,피엔풍년,35
20231231,,147760,피엠티,0
20231231,20240419,128660,피제이메탈,150
20231231,20240418,006140,피제이전자,120
20231231,,376180,피코그램,0
20231231,,062970,피피아이,0
20231231,,087600,픽셀플러스,0
20231231,,378340,필에너지,0
20231231,,347770,핌스,0
20231231,20240425,163730,핑거,120
20231231,,446750,하나26호기업인수목적보통주,0
20231231,,448370,하나27호기업인수목적,0
20231231,,454750,하나28호기업인수목적,0
20231231,,454640,하나29호기업인수목적,0
20231231,,469880,하나30호기업인수목적,0
20231231,,469900,하나31호기업인수목적,0
20231231,,406760,하나금융21호기업인수목적,0
20231231,,418170,하나금융22호기업인수목적보통주,0
20231231,,430230,하나금융24호기업인수목적,0
20231231,,299030,하나기술,0
20231231,,396580,하나리치업제2호위탁관리부동산투자회사,0
20231231,20240329,39658K,하나리치업제2호위탁관리부동산투자회사1우,0
20231231,20240329,39658L,하나리치업제2호위탁관리부동산투자회사2우,0
20231231,,397340,하나리치업제3호위탁관리부동산투자회사,0
20231231,20240328,39734K,하나리치업제3호위탁관리부동산투자회사1우,0
20231231,20240426,067310,하나마이크론,50
20231231,20240419,166090,하나머티리얼즈,200
20231231,20240415,136480,하림,30
20231231,20240419,003380,하림지주,120
20231231,20240417,049130,하우리,0
20231231,,101670,하이드로리튬,0
20231231,,149980,하이로닉,0
20231231,20240419,013030,하이록코리아,1050
20231231,20240426,352820,하이브,700
20231231,20240425,126700,하이비젼시스템,500
20231231,,106080,하이소닉,0
20231231,20240411,071090,하이스틸,10
20231231,,400840,하이제7호기업인수목적,0
20231231,,450050,하이제8호기업인수목적,0
20231231,,221840,하이즈항공,0
20231231,20240418,106190,하이텍팜,100
20231231,,019490,하이트론씨스템즈,0
20231231,20240405,000080,하이트진로,950
20231231,20240405,000085,하이트진로1우,1000
20231231,20240405,000087,하이트진로2우,1000
20231231,20240405,000140,하이트진로홀딩스,550
20231231,20240405,000145,하이트진로홀딩스1우,600
20231231,,373200,하인크코리아,0
20231231,20240419,066130,하츠,90
20231231,20240419,004590,한국가구,140
20231231,,036460,한국가스공사,0
20231231,20240419,039340,한국경제티브이,160
20231231,20240419,005430,한국공항,1000
20231231,20240408,034950,한국기업평가,3750
20231231,20240403,010040,한국내화,45
20231231,20240409,025540,한국단자공업,450
20231231,20240412,021830,한국렌탈,0
20231231,20240405,180120,한국리스크관리,0
20231231,,222980,한국맥널티,0
20231231,,33166K,한국미라클피플사1우,0
20231231,20240405,004090,한국석유공업,120
20231231,,025550,한국선재,0
20231231,20240419,002200,한국수출포장공업,80
20231231,20240418,002960,한국쉘석유,25000
20231231,20240419,011060,한국씨엔티,150
20231231,20240418,016830,한국씨티은행,0
20231231,20240418,01683K,한국씨티은행7우,0
20231231,20240419,017890,한국알콜산업,285
20231231,20240426,000240,한국앤컴퍼니,700
20231231,20240409,033270,한국유나이티드제약,420
20231231,,080720,한국유니온제약,0
20231231,,015760,한국전력공사,0
20231231,20240426,052690,한국전력기술,515
20231231,20240423,063570,한국전자금융,125
20231231,20240411,041460,한국전자인증,70
20231231,20240426,006200,한국전자홀딩스,20
20231231,,101680,한국정밀기계,0
20231231,,039740,한국정보공학,0
20231231,20240426,053300,한국정보인증,70
20231231,,025770,한국정보통신,0
20231231,,458610,한국제12호기업인수목적,0
20231231,,027970,한국제지,0
20231231,20240426,023350,한국종합기술,100
20231231,,025890,한국주강,0
20231231,20240412,000970,한국주철관공업,400
20231231,20240415,028820,한국증권금융,700
20231231,,071320,한국지역난방공사,0
20231231,20240412,104700,한국철강,400
20231231,,017960,한국카본,110
20231231,20240425,023760,한국캐피탈,28
20231231,20240416,054040,한국컴퓨터,300
20231231,20240423,009760,한국컴퓨터지주,0
20231231,20240409,161890,한국콜마,600
20231231,20240412,024720,한국콜마홀딩스,180
20231231,20240415,021650,한국큐빅,70
20231231,20240418,199660,한국클래드텍,0
20231231,20240424,161390,한국타이어앤테크놀로지,1300
20231231,20240416,034830,한국토지신탁,70
20231231,20240412,071050,한국투자금융지주,2650
20231231,20240412,071055,한국투자금융지주1우,2711.5
20231231,20240112,168490,한국투자패러랠유전해외자원개발특별자산투자회사1호지분증권,1342
20231231,,007280,한국특강,0
20231231,20240412,281570,한국파렛트풀,1500
20231231,20240426,032300,한국파마,50
20231231,20240412,037230,한국팩키지,40
20231231,20240404,159430,한국펀드평가,0
20231231,,448900,한국피아이엠,0
20231231,20240426,047810,한국항공우주산업,500
20231231,,123690,한국화장품,0
20231231,20240424,003350,한국화장품제조,100
20231231,20240426,030520,한글과컴퓨터,410
20231231,20240416,052600,한네트,150
20231231,20240405,011500,한농화성,120
20231231,20240419,002390,한독,300
20231231,20240412,256150,한독크린텍,250
20231231,20240415,092460,한라아이엠에스,300
20231231,20240404,179430,한메가,600
20231231,20240412,053690,한미글로벌건축사사무소,400
20231231,20240412,008930,한미사이언스,200
20231231,20240412,128940,한미약품,500
20231231,,452190,한빛레이저,0
20231231,,047080,한빛소프트,0
20231231,,452280,한선엔지니어링,0
20231231,20240424,020000,한섬,750
20231231,,003680,한성기업,0
20231231,,066980,한성크린텍,0
20231231,20240416,105630,한세실업,500
20231231,,069640,한세엠케이,0
20231231,20240417,016450,한세예스24홀딩스,250
20231231,20240415,410980,한솔바이오텍,1000
20231231,,114810,한솔아이원스,0
20231231,,070590,한솔인티큐브,0
20231231,,025750,한솔홈데코,0
20231231,,226440,한송네오텍,0
20231231,20240426,004960,한신공영,100
20231231,20240426,004965,한신공영1우,150
20231231,20240426,011700,한신기계공업,15
20231231,,430690,한싹,0
20231231,,078350,한양디지텍,0
20231231,20240422,045100,한양이엔지,600
20231231,20240404,001750,한양증권,800
20231231,20240404,001755,한양증권1우,850
20231231,20240404,001755,한양증권1우,850
20231231,20240418,018880,한온시스템,68
20231231,,091440,한울소재과학,0
20231231,20240426,046110,한일네트웍스,3152
20231231,,024740,한일단조공업,0
20231231,20240412,005860,한일사료,75
20231231,20240409,300720,한일시멘트(신설),800
20231231,20240412,002220,한일철강,30
20231231,20240409,006390,한일현대시멘트,700
20231231,20240409,003300,한일홀딩스,800
20231231,20240426,007770,한일화학공업,50
20231231,20240426,051600,한전KPS,2158
20231231,20240415,130660,한전산업개발,297
20231231,,198940,한주라이트메탈,0
20231231,,19894P,한주라이트메탈 5우,0
20231231,,19894K,한주라이트메탈1우,0
20231231,,107640,한중엔시에스,0
20231231,20240419,002320,한진,600
20231231,20240418,003480,한진중공업홀딩스,100
20231231,20240419,180640,한진칼,300
20231231,20240419,18064K,한진칼1우,325
20231231,20240416,079170,한창산업,160
20231231,,372910,한컴라이프케어,0
20231231,,054920,한컴위드,0
20231231,20240409,000880,한화,750
20231231,20240409,000885,한화1우,800
20231231,20240409,00088K,한화3우,800
20231231,,452260,한화갤러리아,0
20231231,,45226K,한화갤러리아1우,0
20231231,20240409,009830,한화솔루션,300
20231231,20240409,009835,한화솔루션1우,350
20231231,20240405,272210,한화시스템,280
20231231,20240405,012450,한화에어로스페이스,1800
20231231,,082740,한화엔진 주식회사,0
20231231,,042660,한화오션,0
20231231,,003530,한화투자증권,0
20231231,,003535,한화투자증권1우,0
20231231,,386580,한화플러스제2호기업인수목적,0
20231231,,430460,한화플러스제3호기업인수목적,0
20231231,,455310,한화플러스제4호기업인수목적,0
20231231,20240418,195870,해성디에스,900
20231231,20240426,034810,해성산업,225
20231231,20240426,03481K,해성산업1우,230
20231231,20240422,101530,해태제과식품,200
20231231,,220180,핸디소프트,0
20231231,20240417,143210,핸즈코퍼레이션,0
20231231,20240417,14321K,핸즈코퍼레이션1우,163
20231231,20240417,14321L,핸즈코퍼레이션2우,163
20231231,20240412,214180,헥토이노베이션,360
20231231,20240412,234340,헥토파이낸셜,350
20231231,,084990,헬릭스미스,0
20231231,20240416,170030,현대공업,200
20231231,20240425,453340,현대그린푸드,325
20231231,20240426,064350,현대로템,100
20231231,,079430,현대리바트,0
20231231,20240405,319400,현대무벡스,30
20231231,20240419,052260,현대바이오랜드,70
20231231,20240425,069960,현대백화점,1300
20231231,,004560,현대비앤지스틸,0
20231231,,004565,현대비앤지스틸1우,0
20231231,20240418,041440,현대에버다임,70
20231231,20240405,039010,현대에이치티,130
20231231,20240411,064540,현대엔지니어링,600
20231231,20240405,017800,현대엘리베이터,4000
20231231,20240419,090850,현대이지웰,90
20231231,20240426,005440,현대지에프홀딩스,200
20231231,20240426,065900,현대카드,0
20231231,20240412,011760,현대코퍼레이션,600
20231231,20240412,227840,현대코퍼레이션홀딩스,500
20231231,20240419,126560,현대퓨처넷,100
20231231,20240425,057050,현대홈쇼핑,2800
20231231,20240417,092300,현우산업,100
20231231,,138360,협진,0
20231231,20240408,003010,혜인,170
20231231,20240426,111110,호전실업,300
20231231,20240419,008770,호텔신라,200
20231231,20240419,008775,호텔신라1우,250
20231231,20240417,060560,홈센타홀딩스,10
20231231,,064240,홈캐스트,0
20231231,,039610,화성밸브,0
20231231,20240415,002460,화성산업,500
20231231,20240416,378850,화승알앤에이,50
20231231,20240405,241590,화승엔터프라이즈,45
20231231,20240405,006060,화승인더스트리,188
20231231,20240416,013520,화승코퍼레이션,50
20231231,20240412,010690,화신,150
20231231,20240412,126640,화신정공,50
20231231,20240412,127980,화인써키트,400
